;taux_rendement_n7;loyer_m2_median_n7;y_geo;x_geo;z_geo;nb_pieces;taux;dpeL;prix_m2_vente;cluster;date
32;-0.03787536889129119;-0.48375022170972026;-0.14967478209592297;-0.06489128809813179;-0.033075484602095424;0.20784072312961976;-0.15796532814454764;-0.01567670773444933;7.839074801862884;0;2022-09-01
33;0.005517770809081487;-0.45555469720907726;-0.18232804701629454;-0.08007785430126037;-0.039416574002712854;0.19956943432491253;-0.04502090285748282;-0.012875254378616424;7.855363435125434;0;2022-10-01
34;0.004876375038548519;-0.46411921953119656;-0.23667303836383438;-0.08250706267996405;-0.09559381545546305;0.15317091658275683;-0.04502090285748282;-0.12045710874823704;7.864598546244726;0;2022-11-01
35;-0.07435920819433695;-0.4681275487683537;-0.199643178884905;-0.07920014770864063;-0.07212061512751305;0.13652507337094122;0.3088716297086538;-0.04168488405717054;7.883912459419323;0;2022-12-01
36;-0.07412183040062714;-0.45451950290408855;-0.2300075562159096;-0.1175078339794755;-0.05981837972702182;0.18164498650982794;0.9865381814310432;-0.09531282609089431;7.880864838107823;0;2023-01-01
37;-0.09002043651429431;-0.46506019268120746;-0.19032376874614854;-0.1062758281768466;-0.03592211346904708;0.13634467415829685;1.144660376832934;-0.10082597558969887;7.900153772318315;0;2023-02-01
38;-0.10789899235200066;-0.4553500134166061;-0.2177488761024183;-0.08920692371889757;-0.07652055061359354;0.19165793079785856;1.3027825722348247;-0.10941797386184501;7.8989677622289225;0;2023-03-01
39;-0.07060526268969926;-0.43679176840274103;-0.23608689261907692;-0.10217196117066085;-0.046473178699267134;0.23267836229491962;1.3931381124644768;-0.14147885686204525;7.8820336008097245;0;2023-04-01
40;-0.06875229940944659;-0.46884882924108945;-0.19885745100675922;-0.12900084797456476;-0.05785144116026885;0.2150859249320338;1.5060825377515414;-0.15527866195489284;7.8721347880175925;0;2023-05-01
41;-0.10414252371286241;-0.41070708385979277;-0.18769313376894226;-0.06440098050554258;-0.04738059043170403;0.1839166541097697;1.6114973346861359;-0.19586999408044767;7.917806318281522;0;2023-06-01
42;-0.11379223530788415;-0.4055815224393165;-0.249552230513305;-0.09769517728309743;-0.08015729334022202;0.18860633267122495;1.731971388325671;-0.1479809223660023;7.910249835295767;0;2023-07-01
43;-0.04955253202572355;-0.45333643117474387;-0.2252047095399622;-0.08587211523139576;-0.05255282436623438;0.21442139664156792;1.8599750703176778;-0.15901841678764436;7.873457097735604;0;2023-08-01
44;-0.06180973483113561;-0.4586151324954374;-0.24717550015820827;-0.13490747993542768;-0.060851222738247515;0.21695449970778763;2.003038009014627;-0.12264991794851221;7.881574505526909;0;2023-09-01
45;-0.06983236007560947;-0.46257245557692694;-0.27545312472350464;-0.16312662411451878;-0.07366606187358302;0.16217710304890895;2.0858639208918084;-0.12657418274242058;7.87487109749466;0;2023-10-01
46;-0.04342131198943034;-0.41999493482972955;-0.3966770650361759;-0.15892235501264532;-0.2299304469810582;0.11600925992557092;2.1611602044165177;-0.13992505959438836;7.903147958566873;0;2023-11-01
47;-0.003853441657220684;-0.41701504805356143;-0.3026314796438455;-0.11925549124497961;-0.11528547291479323;0.1334605300498346;2.1762194611214603;-0.1371015500933151;7.893939184237493;0;2023-12-01
48;0.06266979901946979;0.10604676843765919;0.08994510808818372;0.24958964860635055;-0.1728953732364066;-0.12791439302898608;-0.6248022859977492;0.06408162795282252;8.19504812782455;1;2020-01-01
49;0.0505925093908476;0.12824700220020002;0.08632122680142672;0.08686107191258792;-0.06874765518667594;-0.17419753228879245;-0.6248022859977492;0.12569370547158945;8.200358420504866;1;2020-02-01
50;0.007570315123754362;0.10909653687421073;0.07501444319101909;0.11567289479974312;-0.06141500295476128;-0.17712736353821343;-0.6248022859977492;0.3139089253087152;8.213756825129403;1;2020-03-01
51;-0.16633821484318428;0.06104032893345551;0.03409080211573865;0.1274113740635018;-0.03319936087302985;-0.16255247882423504;-0.6549207994076333;0.9443160301630109;8.248055524685908;1;2020-04-01
52;-0.047069624934454;0.0832555153169908;0.0636666825101182;0.06752422400911398;-0.0027173936101225816;-0.09458138452516861;-0.6172726576452783;0.4953674712089371;8.21234311698684;1;2020-05-01
53;-0.04687846860431625;0.07512857460616006;0.07027361015697964;0.09272683408651575;-0.017421170268889175;-0.10477991754269288;-0.5495060024730394;0.5538683513788465;8.207825120467735;1;2020-06-01
54;-0.02659668513818056;0.10348955648490069;0.05186235010919259;0.07881051930645903;-0.019596968655766756;-0.11741901051243583;-0.5118578607106843;0.4031601443244216;8.214993222282818;1;2020-07-01
55;0.003074367818124053;0.10367939549313246;0.03719721703885522;0.14373370324512919;-0.07443563129846638;-0.1632784359793569;-0.6097430292928072;0.0393061132833782;8.212360418294429;1;2020-08-01
56;-0.025137190900866104;0.10080501337002172;-0.002548057076690765;0.089059686269352;-0.06468429313112474;-0.14432004166119985;-0.6097430292928072;0.01995069446967889;8.220434691131318;1;2020-09-01
57;-0.025924339084616336;0.15223449459027635;0.09894628665770094;0.14347713527918146;-0.07158397398079398;-0.19742605925141354;-0.6097430292928072;0.02785227611343417;8.251251232906176;1;2020-10-01
58;-0.06750757017339779;0.12780412012314182;0.0407940172204341;0.14837830849091008;-0.10009713461651755;-0.18572010812625475;-0.6097430292928072;0.021563422825624325;8.257972237321312;1;2020-11-01
59;-0.023554046229681814;0.09980265628981397;0.0363470104708253;0.06764360754208175;-0.028634425844048482;-0.17231216088800408;-0.6097430292928072;-0.03115394755251636;8.220748745231454;1;2020-12-01
60;-0.051972704754183044;0.12883646847880026;0.08971675586867882;0.1555394921425948;-0.08293711482736195;-0.1802592310160107;-0.6850393128175172;-0.06850623767225673;8.245303703426176;1;2021-01-01
61;-0.09368965056564862;0.11849925179751875;0.061094482045422185;0.11272678845399141;-0.06715842183362747;-0.17294467464044533;-0.7000985695224592;0.05273639741950616;8.257785013229634;1;2021-02-01
62;-0.0886905702377687;0.13262549772756782;0.08818228797561312;0.10436181674320293;-0.03455001159540147;-0.15134146981123495;-0.6850393128175172;-0.017133756402955405;8.259341814207646;1;2021-03-01
63;-0.09679936076000084;0.11836467138757087;0.05220952456680517;0.07342697614376875;-0.038538542212617544;-0.13333195811133577;-0.6850393128175172;0.00136884208368015;8.256740023071158;1;2021-04-01
64;-0.10991908326587312;0.1325968700617772;0.07262764813451382;0.08393791723436346;-0.026438293194405427;-0.16577042056848265;-0.6850393128175172;-0.004299083874644744;8.26929275820466;1;2021-05-01
65;-0.10373240190618631;0.1382954146837614;0.06876850009698975;0.07226830223345802;-0.022958597566285904;-0.1528587295426903;-0.6925689411699881;-0.03363635634321174;8.270031627626082;1;2021-06-01
66;-0.13792194943340488;0.15544590319408275;0.0739680643091666;0.09903353931149475;-0.042545804581279156;-0.1874823997480512;-0.6925689411699881;0.010304069837483642;8.29287026894387;1;2021-07-01
67;-0.13208771187631527;0.09168555126812952;0.0161805349208742;0.11553324652559241;-0.09038619529268527;-0.1958205112686986;-0.7000985695224592;0.011484185936077073;8.268834268996514;1;2021-08-01
68;-0.1539698117550493;0.1338230036144684;0.07964779511691818;0.08203095040556402;-0.021152850772084054;-0.169986707559115;-0.7076281978749301;-0.004137781166411248;8.288261555099492;1;2021-09-01
69;-0.17827622772574866;0.12819337563210267;0.07626986568921879;0.1255432578070687;-0.061438024444717805;-0.18924137306324348;-0.7302170829323431;0.0025826558495767467;8.29937471807705;1;2021-10-01
70;-0.16838046332135867;0.12345033083366101;0.07742058090778665;0.11544744984084931;-0.056104703003702065;-0.1937878463930687;-0.7076281978749301;0.026216370085108832;8.298512936775367;1;2021-11-01
71;-0.1942712501314367;0.11349140674557145;0.10401256272191525;0.1511255557575868;-0.06676030966175522;-0.21150783050537245;-0.6699800561125753;0.03701695974312041;8.316679894936629;1;2021-12-01
72;-0.2107438598884736;0.12331863413906335;0.054976407660548614;0.11082332548728485;-0.060572900085006466;-0.20390708112543648;-0.6473911710551622;-0.012223065833063708;8.314443992671636;1;2022-01-01
73;-0.22283451999370396;0.13908206844764923;0.07070901583840015;0.06338285054085112;-0.026166977102038348;-0.19433493786673953;-0.760335596342227;-0.013068475940960302;8.324264465373071;1;2022-02-01
74;-0.22882042613508202;0.12670214085632373;0.06797176017680563;0.060934859705246244;-0.020359273528813893;-0.15378476229813265;-0.6850393128175172;-0.05480754425866592;8.325017511688017;1;2022-03-01
75;-0.24091728097892745;0.13039265330604632;0.048233166511675994;0.0658396108862298;-0.030395065055502202;-0.12165518967929435;-0.6097430292928072;-0.0777200111823091;8.327876675623783;1;2022-04-01
76;-0.27247104553198936;0.12285385373852398;0.06335826964407415;0.04495491015160014;-0.02200119934611962;-0.11584297110708398;-0.5344467457680974;-0.10822620548537984;8.33997509819631;1;2022-05-01
77;-0.26256454992926526;0.12216593779939254;0.057215303804422954;0.07208219017481922;-0.016690259131272617;-0.09848134766114726;-0.49679860400574233;-0.10269617865235513;8.336426546080993;1;2022-06-01
78;-0.27041506864083725;0.1109527542932308;0.06321496480785027;0.09966202524679715;-0.03817969089601473;-0.12566828258327647;-0.49679860400574233;-0.08404778234625493;8.337941237102088;1;2022-07-01
79;-0.2242627960597187;0.08016217360243395;0.033920889856668635;0.08013275304361371;-0.04088184421790512;-0.12437109334424847;-0.19561346990690262;-0.1309211125144576;8.302573888571574;1;2022-08-01
80;-0.27756043322318136;0.108821212693099;0.0587865422044168;0.07854728039059197;-0.02657683026401357;-0.12683687065059726;-0.15796532814454764;-0.10666798369411506;8.339471181455815;1;2022-09-01
81;-0.25866477234379354;0.10542052418061418;0.042902521473062755;0.0735848803655657;-0.0322013215805389;-0.1250722359177877;-0.04502090285748282;-0.1540136527955829;8.331355732975302;1;2022-10-01
82;-0.2765500140677978;0.10370029746178955;0.019752740461644457;0.08237956446198699;-0.05706153432899645;-0.160330176959679;-0.04502090285748282;-0.14576792166388736;8.339971108852454;1;2022-11-01
83;-0.2750239238978346;0.1035790820027723;0.05563519522452979;0.09180090449126747;-0.05802028283401866;-0.18817366892849144;0.3088716297086538;-0.115037342755688;8.349246015840986;1;2022-12-01
84;-0.28685611760100665;0.12135716263695721;0.03729774545051112;0.03841108187326197;-0.01624244230758412;-0.15854815779184853;0.9865381814310432;-0.13620061839911715;8.349129502013898;1;2023-01-01
85;-0.27567699338793333;0.11767679062121511;0.04357945381790431;0.058546375675704386;-0.02467500040258885;-0.137704520482691;1.144660376832934;-0.19713048512236317;8.345400397956004;1;2023-02-01
86;-0.28963895803380857;0.11036727684727492;0.05040518586517138;0.05415557889620014;-0.020572664690880305;-0.12275752467802319;1.3027825722348247;-0.18603152153112776;8.349093108086661;1;2023-03-01
87;-0.2848796943617347;0.10903059894461026;0.04569983331767518;0.08617708824885244;-0.04021179788758954;-0.11107739842869419;1.3931381124644768;-0.2355286240282476;8.349683018317615;1;2023-04-01
88;-0.27309583380976477;0.09953316630175466;0.051014936236710974;0.07055460652538602;-0.03377083149426431;-0.08914790721982752;1.5060825377515414;-0.27950799700221735;8.335390949539429;1;2023-05-01
89;-0.3072330172255182;0.1281733351187547;0.050996456938591866;0.06398418185238151;-0.01988761995396814;-0.13089840928981814;1.6114973346861359;-0.3569570672308162;8.361669744313852;1;2023-06-01
90;-0.277680154132956;0.11867993868568358;0.021128109126190002;0.080205516168673;-0.05051658701050127;-0.14086305982754344;1.731971388325671;-0.32798721792690516;8.347034125835354;1;2023-07-01
91;-0.2707185187713523;0.06058744012012724;0.034171435502850504;0.16980361521107587;-0.12737459679779387;-0.12556573417852682;1.8599750703176778;-0.27385876793975866;8.324668608746709;1;2023-08-01
92;-0.25817693015208465;0.10282115598191718;0.04056818997462534;0.09694955025860111;-0.054864000346571434;-0.09810691636661073;2.003038009014627;-0.2850256358734898;8.330285618049253;1;2023-09-01
93;-0.2384386063443982;0.10789776445470314;0.047195253387748944;0.10283697516676091;-0.05771199643036211;-0.11352354353156226;2.0858639208918084;-0.29408058727774467;8.324133315179907;1;2023-10-01
94;-0.23086395066896806;0.10023708212485904;0.019416585860689364;0.12501339180944387;-0.13706621853507317;-0.1516295604655529;2.1611602044165177;-0.28766907908617906;8.318560399376183;1;2023-11-01
95;-0.1963060120500299;0.1253133176079697;0.021957513263527653;0.1198604928321284;-0.08379553292050756;-0.17407776721734067;2.1762194611214603;-0.30586785363080665;8.319401731385852;1;2023-12-01
96;-0.46255056263738553;1.2620894484530565;0.2544348479345386;0.25289046418640865;-0.10665303110334144;-0.33850732725385846;-0.6248022859977492;0.21417074870701325;8.86967131626656;2;2020-01-01
97;-0.49218431407881014;1.626600040950532;0.12869297173307873;-0.10733637644173841;0.1161262732470254;-0.4915824657062868;-0.6248022859977492;0.39917347309564566;8.973440092185824;2;2020-02-01
98;-0.5145483988949615;1.576395228582222;0.114670128969885;-0.1339345437874885;0.12863216474514572;-0.443933026948199;-0.6248022859977492;0.4367301971457266;8.980227241108162;2;2020-03-01
99;-0.5531659664918035;1.4186097960412263;0.15437058352264302;-0.17031383216334922;0.14968089434006662;-0.4003497018822275;-0.6549207994076333;0.8341221724478617;8.947467788458734;2;2020-04-01
100;-0.5364974110809185;1.7089985439800837;0.09228979862351516;-0.2095743045625744;0.17552860954391483;-0.46821775648553976;-0.6172726576452783;0.4056135525773947;9.00566535068364;2;2020-05-01
101;-0.5526410832990516;1.7606136930276453;0.05284211975306214;-0.29620858536730993;0.228281072415658;-0.46365602860232125;-0.5495060024730394;0.4542146026245152;9.030169857800354;2;2020-06-01
102;-0.5494394557583936;1.71967380008617;0.09729506448117557;-0.19632653181531476;0.17126957469296308;-0.49792602972118843;-0.5118578607106843;0.4208601545214207;9.01542802768976;2;2020-07-01
103;-0.5201880215044289;1.4961740870896507;0.07714460314186802;-0.0030016746624506236;0.059581811969147566;-0.4537501033809172;-0.6097430292928072;0.265754644552651;8.948481352470006;2;2020-08-01
104;-0.5640426671852862;1.730858681545487;0.04501406264229049;-0.23091591669969708;0.18502414487259577;-0.44160456790931346;-0.6097430292928072;0.29146298560686573;9.02897093927971;2;2020-09-01
105;-0.5466583531006166;1.778349248736176;0.136637480534577;-0.1413519430481308;0.1304398969644786;-0.5051561624450615;-0.6097430292928072;0.21253900373113274;9.03713575463578;2;2020-10-01
106;-0.5436317777022738;1.7585721250077964;0.09162056223947092;-0.152727212659193;0.13472316310270568;-0.4476721282665506;-0.6097430292928072;0.25551708621888375;9.033482430494976;2;2020-11-01
107;-0.5487739175222563;1.9212950280896743;0.044751543167819104;-0.31579630905662626;0.23805492955860105;-0.5434003128676812;-0.6097430292928072;0.2705815673851308;9.054029137034767;2;2020-12-01
108;-0.5776661535301539;1.8069926246341705;0.11688914329310034;-0.17764981436899827;0.15718323372615772;-0.49165597156075563;-0.6850393128175172;0.2182936475332134;9.053736824866608;2;2021-01-01
109;-0.5877878012464886;1.7867515212568799;0.0948790278926838;-0.2057614785066874;0.1733227497710445;-0.5045780861342813;-0.7000985695224592;0.24935413752044017;9.050655760756449;2;2021-02-01
110;-0.5978835356200473;1.8405122988158418;0.08807777533833216;-0.26270336185211707;0.20881952112336885;-0.4780956991135716;-0.6850393128175172;0.24892674946066448;9.062300847091125;2;2021-03-01
111;-0.5758831265213284;1.8593909535795603;0.06906990435888384;-0.3117597201137666;0.23708863283788048;-0.4898269930211422;-0.6850393128175172;0.2208217879774038;9.058832009844656;2;2021-04-01
112;-0.581409835062224;1.911851185766255;0.07443233642301432;-0.31563287820674274;0.22348799889589632;-0.46897407379943357;-0.6850393128175172;0.22806023921960683;9.075673842141363;2;2021-05-01
113;-0.5933143797447661;1.9312823317358252;0.05759291979720353;-0.3629424032300149;0.26778082592491115;-0.49343061097673796;-0.6925689411699881;0.21703240753392483;9.078901943354314;2;2021-06-01
114;-0.6033244425148552;1.846495975421398;0.09411766019887342;-0.25095831827776094;0.20381152740503738;-0.5344725986221583;-0.6925689411699881;0.21907389135017344;9.066019115515168;2;2021-07-01
115;-0.5855803649012502;1.6631547364689199;0.07860516716827105;-0.1122996127669897;0.11651615371453698;-0.562775626814513;-0.7000985695224592;0.192740323142506;9.016282553559101;2;2021-08-01
116;-0.6085797494121138;1.9808212352673626;0.036171199524912705;-0.37631754175246385;0.2699511260009106;-0.5342452469250275;-0.7076281978749301;0.2140101006777282;9.098474528969387;2;2021-09-01
117;-0.603551386527401;1.8841612682113296;0.06301745387037062;-0.2955685522703145;0.22206850035124684;-0.5359801473237161;-0.7302170829323431;0.26867718715478905;9.074013083801937;2;2021-10-01
118;-0.603883082092572;1.9717936143057608;0.05890398250442453;-0.3432077216070266;0.25548309414918413;-0.5457522383674293;-0.7076281978749301;0.2561176864047617;9.098127769606457;2;2021-11-01
119;-0.6254770393884703;1.7814811752099071;0.1429257143440609;-0.1704892138407421;0.1400730600100086;-0.502358843096533;-0.6699800561125753;0.29095748552996714;9.076649799937627;2;2021-12-01
120;-0.6134810270294851;1.9082430368827572;0.05689900907442228;-0.3357989081157225;0.2524765174081704;-0.5350647071886796;-0.6473911710551622;0.22770580226199735;9.088762381961741;2;2022-01-01
121;-0.6308766636376572;1.8332209542431015;0.05916479089524343;-0.3310160725789616;0.24944630541892407;-0.5071349456496669;-0.760335596342227;0.1595232885982162;9.075013329901807;2;2022-02-01
122;-0.627994812499464;1.8113821967231392;0.050485238874505796;-0.31530430363154144;0.22407706462289192;-0.4512342507873108;-0.6850393128175172;0.09874571721010071;9.072302433988137;2;2022-03-01
123;-0.6283321981710869;1.8066851051565642;0.036854693711404325;-0.34967382938019514;0.2533950441205506;-0.49160162926183665;-0.6097430292928072;0.0859706224263785;9.064722476991788;2;2022-04-01
124;-0.6267703491781575;1.9707799367089571;0.034108076614088816;-0.38508078593532774;0.267908695749206;-0.5260677369792657;-0.5344467457680974;0.057124335081279544;9.104093745846471;2;2022-05-01
125;-0.6254014354689793;1.896106567001046;0.03795343487914857;-0.3825656160575939;0.28239008740321686;-0.47317186862919247;-0.49679860400574233;0.0347335243770824;9.085674252900084;2;2022-06-01
126;-0.6357654222232456;1.8678249672857323;0.04973420294692541;-0.31750296072489537;0.23519223562090605;-0.49391306306929755;-0.49679860400574233;0.08169616577459281;9.086293271144672;2;2022-07-01
127;-0.6254369303395987;1.5963058859556312;0.046597597087349896;-0.12210128799367102;0.10699048316549564;-0.48013044111397096;-0.19561346990690262;0.021869685167001125;9.01617887199348;2;2022-08-01
128;-0.6287395365181074;1.8959727091834218;0.023462714953668265;-0.38085565533508436;0.27628978185801933;-0.509303767314539;-0.15796532814454764;0.015737164871646968;9.087290793376834;2;2022-09-01
129;-0.6098281415604709;1.875540280612712;0.03006645746422949;-0.3552811899050304;0.2567721739861098;-0.49126001804941466;-0.04502090285748282;-0.008649974772041585;9.075339327952443;2;2022-10-01
130;-0.6339520723700067;1.837489128022637;0.01812369675987891;-0.3277227199230515;0.23758254609212887;-0.4944922191524165;-0.04502090285748282;-0.013602451921123634;9.078829015288898;2;2022-11-01
131;-0.6272449975111605;1.821526180646909;0.05289461971298198;-0.25884514766988836;0.2011779344440597;-0.5271706395166883;0.3088716297086538;0.0012572650699676595;9.07514645944598;2;2022-12-01
132;-0.6073933618456085;1.890797907230784;0.027543152420915124;-0.38739263814151487;0.27603567250044464;-0.5191922018544975;0.9865381814310432;-0.0019918769374668846;9.072092987551382;2;2023-01-01
133;-0.6184722751971973;1.8171944060839103;0.01809207051487338;-0.3335625129319217;0.24628901164480188;-0.4789220190820306;1.144660376832934;-0.06225005049574703;9.07090826262703;2;2023-02-01
134;-0.6282287311217862;1.7869654207180594;0.02058325022381434;-0.32401175809011334;0.2359611686273323;-0.4602783070090047;1.3027825722348247;-0.012857377683974552;9.060317045527565;2;2023-03-01
135;-0.6137679104051506;1.804814092814582;0.0408192468943924;-0.32093467992494124;0.24650121179011072;-0.470892921470808;1.3931381124644768;-0.08397160977360668;9.058989023854547;2;2023-04-01
136;-0.6176276990306411;1.7537778345534425;0.02767161216324655;-0.3123348066332272;0.2356521154048312;-0.4248565756257342;1.5060825377515414;-0.08120182106557597;9.049276318642764;2;2023-05-01
137;-0.6365598359627598;1.7475865604617145;0.02737929858449734;-0.3058454375469293;0.2260487718395744;-0.45278930012656216;1.6114973346861359;-0.23381507580702404;9.060712277694053;2;2023-06-01
138;-0.6100503851641935;1.710369735790357;0.031153850701581894;-0.23758671152265987;0.18267241137317364;-0.461866177832583;1.731971388325671;-0.19048761654711321;9.038239819852569;2;2023-07-01
139;-0.6426152631115458;1.465662831576011;0.06613849404371841;0.010651694655651706;0.03309840922863686;-0.439432672387769;1.8599750703176778;-0.11703968206347258;8.993528543113387;2;2023-08-01
140;-0.5850129357357724;1.7876877258126673;0.021752109136493402;-0.2912913709959948;0.21535872320451052;-0.4562282827907612;2.003038009014627;-0.1358958599559557;9.037177154488885;2;2023-09-01
141;-0.5762730907311283;1.7729487415404737;0.03198592246644403;-0.24151891947232332;0.18937513201334932;-0.46439196898091256;2.0858639208918084;-0.1574573708253074;9.037117606039505;2;2023-10-01
142;-0.561522800840488;1.7595159415112291;0.031855087657593865;-0.23124725290097553;0.17743249050894289;-0.5057535381432875;2.1611602044165177;-0.16291857334806012;9.018716999559196;2;2023-11-01
143;-0.5436124570788311;1.68214123656051;0.010342644454771526;-0.16744308895878354;0.14049833803403813;-0.5333231627190521;2.1762194611214603;-0.14775315037716077;8.991692594383984;2;2023-12-01
144;0.9577026266158885;-0.7331666441045389;-0.02138733094811746;0.07452765255467082;-0.06187759899554475;0.32160850300387805;-0.6248022859977492;0.07757241413103876;7.417079498658789;3;2020-01-01
