;codePostal_recons;prix_m2_mean;prix_m2_std;prix_m2_max;prix_m2_min;tc_am_reg;prix_m2_cv;cluster;mapCoordonneesLatitude;mapCoordonneesLongitude;geometry
2947;52290;1195.3242424242424;346.1028938665277;1975.33;738.22;9.071289287930684;0.2895472889971636;1;48.58927588235294;4.874313529411765;POINT (4.874313529411765 48.58927588235294)
2948;52300;874.0416237681139;295.2745982029267;1964.5063636363636;292.31;14.163327024535599;0.33782670089549877;0;48.44087975862069;5.146137413793103;POINT (5.146137413793103 48.44087975862069)
2949;52310;1223.1573376068375;329.5508864776196;1801.5;615.12;1.4026969471904183;0.2694264068450922;1;48.20993506849315;5.126368219178082;POINT (5.126368219178082 48.20993506849315)
2950;52320;831.6309476190477;324.4992019642839;1554.05;360.0;-3.6595053283990375;0.3901961595985844;1;48.29117573170731;5.116745975609756;POINT (5.116745975609756 48.29117573170731)
2951;52330;877.6261594202899;261.00575950698266;1447.83;435.0;-2.9049055940084223;0.29739970339921074;1;48.2073225;4.94132425;POINT (4.94132425 48.2073225)
2952;52340;996.955197044335;383.71489810371247;2176.47;391.3;-1.8989298561964518;0.3848868025777978;1;48.09687677966102;5.312670000000001;POINT (5.312670000000001 48.09687677966102)
2953;52360;955.9072583333333;464.65163127597174;2317.015;292.21;5.677832347951917;0.48608442631360754;0;47.90903376623377;5.444752857142857;POINT (5.444752857142857 47.90903376623377)
2954;52370;1047.4733333333334;564.8055499084684;2201.39;400.0;42.34558440059186;0.5392075692381684;0;48.137504166666666;4.864023333333333;POINT (4.864023333333333 48.137504166666666)
2955;52400;702.1326543522423;119.12053253505185;942.6233333333333;408.21;6.215248389806605;0.16965530914517482;1;47.941667929155315;5.736188801089918;POINT (5.736188801089918 47.941667929155315)
2956;52410;1073.3361788617885;435.2848260016149;2325.3;331.25;3.213637014043269;0.4055437938029905;0;48.590638048780484;5.040521341463414;POINT (5.040521341463414 48.590638048780484)
2957;52500;938.3973803511303;992.7109361248941;7196.43;292.13;-5.473442614687896;1.0578790573279742;0;47.774496160337556;5.601947130801688;POINT (5.601947130801688 47.774496160337556)
2958;52600;1096.9832514911016;250.99935893269836;1742.185;626.3;0.7171073712142872;0.2288087430610461;1;47.8094628372093;5.459357302325581;POINT (5.459357302325581 47.8094628372093)
2959;52700;831.5625331976664;220.85342541510195;1477.27;400.0;2.5325232696382205;0.26558847542810593;1;48.24901672340425;5.357065531914894;POINT (5.357065531914894 48.24901672340425)
2960;52800;914.6129389986492;188.70143466427953;1461.54;505.49;6.418896160565302;0.20631835240694996;1;48.032329184549354;5.327354592274678;POINT (5.327354592274678 48.032329184549354)
2961;53000;2315.818467932969;208.23126983143658;2856.411111111111;1860.1833333333334;3.4794025704558695;0.08991692255451166;1;48.069378596597815;-0.7716970413122722;POINT (-0.7716970413122722 48.069378596597815)
2962;53100;1584.9481028110486;261.24106569233805;1965.1014285714284;736.3;5.891335184780799;0.16482625849326135;1;48.30158125541125;-0.633366341991342;POINT (-0.633366341991342 48.30158125541125)
2963;53110;1217.320121031746;435.5394962861326;2438.79;500.0;12.942530373483919;0.35778550667263165;0;48.461325220588236;-0.4899686764705882;POINT (-0.4899686764705882 48.461325220588236)
2964;53120;1303.1607359775765;417.39665561680977;2372.69;458.33;7.71504322814538;0.32029560444337385;0;48.411566059322034;-0.8193388559322033;POINT (-0.8193388559322033 48.411566059322034)
2965;53140;1147.2642358415817;367.0767874630805;2093.453;380.0;0.49523813229213065;0.3199583635532833;1;48.47623024154589;-0.22253748792270533;POINT (-0.2225374879227053 48.47623024154589)
2966;53150;1449.4529104506605;337.16181842042425;2149.25;801.5;8.71261838150481;0.23261315768829957;1;48.13787113043478;-0.5400821739130435;POINT (-0.5400821739130435 48.13787113043478)
2967;53160;1214.7968799671835;254.84712855990645;1823.0082352941176;830.664;-1.3327296143894274;0.2097857944505018;1;48.24492620567376;-0.3366925177304964;POINT (-0.3366925177304964 48.24492620567376)
2968;53170;1549.7216920608942;291.2621633491932;2201.74;880.4633333333335;5.384724802799523;0.1879448192803308;1;47.9581181292517;-0.5723872789115646;POINT (-0.5723872789115646 47.9581181292517)
2969;53190;1032.3755077512578;315.3189358397942;1643.378;307.14;10.646504309707883;0.3054304693130783;1;48.47641048076923;-0.9623461538461539;POINT (-0.9623461538461539 48.47641048076923)
2970;53200;1703.6328752809422;234.0614020601514;2244.6358333333333;1276.537;9.179435116146673;0.13738957815166186;1;47.824079160305345;-0.7081318778625953;POINT (-0.7081318778625953 47.824079160305345)
2971;53210;1867.9202705350203;350.3961194276427;2550.0;1004.78;6.938365766616239;0.18758622889577628;1;48.07233813664597;-0.6256298136645962;POINT (-0.6256298136645962 48.07233813664597)
2972;53220;1374.0757079323116;604.6404249261387;4163.21;344.84;18.517073799090888;0.44003428736542655;0;48.38769391509434;-1.01549429245283;POINT (-1.01549429245283 48.38769391509434)
2973;53230;1653.755205083515;405.6702288996251;2615.8244444444445;713.74;7.634104781981166;0.24530246535438036;1;47.955695367231634;-0.9231231638418079;POINT (-0.9231231638418079 47.955695367231634)
2974;53240;1743.4525617641127;305.3745857474537;2340.909090909091;1020.395;7.057600469098335;0.17515508735061905;1;48.17316705705706;-0.7953754954954956;POINT (-0.7953754954954956 48.17316705705706)
2975;53250;1228.3857646876934;415.8215183667539;2651.3;681.25;9.081467264850374;0.3385105317241062;0;48.43956880597015;-0.34870440298507466;POINT (-0.3487044029850747 48.43956880597015)
2976;53260;1929.0367857142858;432.9906076983672;2972.0714285714284;1045.0;11.899457039894878;0.2244594871932621;1;48.01157238095238;-0.7008989682539682;POINT (-0.7008989682539682 48.01157238095238)
2977;53270;1310.6593371813372;389.3433447564061;2206.59;327.065;1.8181600354569616;0.2970591470348929;1;48.07106170940171;-0.3431811111111111;POINT (-0.3431811111111111 48.07106170940171)
2978;53290;1354.9849500282057;303.23387114568396;2279.2214285714285;856.4799999999999;7.728014515423887;0.2237913204418778;1;47.835693393939394;-0.4497615757575758;POINT (-0.4497615757575758 47.835693393939394)
2979;53300;1231.3394600005938;323.85509875923356;1944.2366666666667;583.2850000000001;4.981334982441288;0.2630104120589763;1;48.39052223809524;-0.627862380952381;POINT (-0.627862380952381 48.39052223809524)
